year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,aggravated_assault,arson,burglary,larceny_theft,motor_vehicle_theft,murder,robbery,sexual_assault,aggravated_assault_rate,arson_rate,burglary_rate,larceny_theft_rate,motor_vehicle_theft_rate,murder_rate,robbery_rate,sexual_assault_rate
1998,92,183,Vermilion,5,Central,Mostly Urban,31.3,84996,340,7,314,546,0,4,43,20,400,8.2,369.4,642.4,0,4.7,50.6,23.5
1998,93,185,Wabash,2,Southern,Mostly Urban,38.9,12966,22,0,11,47,2,0,2,0,169.7,0,84.8,362.5,15.4,0,15.4,0
1998,94,187,Warren,9,Central,Mostly Urban,45.5,18958,42,1,30,116,6,0,1,2,221.5,5.3,158.2,611.9,31.6,0,5.3,10.5
1998,95,189,Washington,20,Southern,Mostly Rural,73.6,15240,49,1,6,15,7,0,0,2,321.5,6.6,39.4,98.4,45.9,0,0,13.1
1998,96,191,Wayne,2,Southern,Mostly Rural,69.9,17108,57,0,19,16,13,1,1,3,333.2,0,111.1,93.5,76,5.8,5.8,17.5
1998,97,193,White,2,Southern,Mostly Rural,62,15469,37,0,10,44,3,0,0,0,239.2,0,64.6,284.4,19.4,0,0,0
1998,98,195,Whiteside,14,Northern - Other,Mostly Urban,37.3,60719,80,0,120,284,16,1,3,4,131.8,0,197.6,467.7,26.4,1.6,4.9,6.6
1998,99,197,Will,12,Northern - Collar,Mostly Urban,3.9,467549,631,19,259,1766,121,15,107,47,135,4.1,55.4,377.7,25.9,3.2,22.9,10.1
1998,100,199,Williamson,1,Southern,Mostly Urban,34.8,61372,49,0,26,200,20,1,5,2,79.8,0,42.4,325.9,32.6,1.6,8.1,3.3
1998,101,201,Winnebago,17,Northern - Other,Mostly Urban,7.9,275161,462,12,365,2176,79,15,135,53,167.9,4.4,132.6,790.8,28.7,5.5,49.1,19.3
1998,102,203,Woodford,11,Central,Mostly Rural,54.9,35144,51,0,24,36,1,1,0,3,145.1,0,68.3,102.4,2.8,2.8,0,8.5
1999,1,1,Adams,8,Central,Mostly Urban,32.6,68430,134,8,70,360,7,0,3,13,195.8,11.7,102.3,526.1,10.2,0,4.4,19
1999,2,3,Alexander,1,Southern,Mostly Rural,61.9,9621,53,2,41,29,1,0,4,2,550.9,20.8,426.2,301.4,10.4,0,41.6,20.8
1999,3,5,Bond,3,Southern,Mostly Rural,60.7,17532,22,0,7,57,2,0,0,3,125.5,0,39.9,325.1,11.4,0,0,17.1
1999,4,7,Boone,17,Northern - Other,Mostly Urban,19.4,40844,21,0,17,154,3,1,3,5,51.4,0,41.6,377,7.3,2.4,7.3,12.2
1999,5,9,Brown,8,Central,Mostly Urban,41.1,6948,16,0,3,19,2,0,0,1,230.3,0,43.2,273.5,28.8,0,0,14.4
1999,6,11,Bureau,13,Central,Mostly Rural,57.4,35527,45,1,63,157,11,2,2,5,126.7,2.8,177.3,441.9,31,5.6,5.6,14.1
1999,7,13,Calhoun,8,Southern,Completely Rural,100,5093,8,0,1,6,0,0,0,0,157.1,0,19.6,117.8,0,0,0,0
1999,8,15,Carroll,15,Northern - Other,Mostly Rural,81.9,16813,13,1,25,48,7,0,0,2,77.3,5.9,148.7,285.5,41.6,0,0,11.9
1999,9,17,Cass,8,Central,Mostly Rural,52.1,13795,17,0,7,50,1,2,2,2,123.2,0,50.7,362.5,7.2,14.5,14.5,14.5
1999,10,19,Champaign,6,Central,Mostly Urban,12.7,178652,542,6,385,533,38,7,57,18,303.4,3.4,215.5,298.3,21.3,3.9,31.9,10.1
1999,11,21,Christian,4,Central,Mostly Urban,43.5,35398,86,0,50,139,4,0,1,6,243,0,141.3,392.7,11.3,0,2.8,17
1999,12,23,Clark,5,Southern,Mostly Rural,59.5,17011,43,0,12,16,6,0,0,0,252.8,0,70.5,94.1,35.3,0,0,0
1999,13,25,Clay,4,Southern,Mostly Rural,64.7,14575,5,1,2,14,3,0,4,3,34.3,6.9,13.7,96.1,20.6,0,27.4,20.6
1999,14,27,Clinton,4,Southern,Mostly Urban,48.8,35533,15,0,15,15,1,0,0,1,42.2,0,42.2,42.2,2.8,0,0,2.8
1999,15,29,Coles,5,Central,Mostly Urban,24.3,53447,52,1,35,234,6,0,2,5,97.3,1.9,65.5,437.8,11.2,0,3.7,9.4
1999,16,31,Cook,co,Northern - Cook,Completely Urban,0,5365344,9612,319,5230,41412,12084,707,3705,973,179.1,5.9,97.5,771.8,225.2,13.2,69.1,18.1
1999,17,33,Crawford,2,Southern,Mostly Rural,60.2,20623,20,2,5,37,4,0,0,5,97,9.7,24.2,179.4,19.4,0,0,24.2
1999,18,35,Cumberland,5,Southern,Completely Rural,100,11186,35,0,24,37,1,0,0,3,312.9,0,214.6,330.8,8.9,0,0,26.8
1999,19,37,DeKalb,23,Northern - Other,Mostly Urban,20.3,88010,88,5,77,395,3,3,22,10,100,5.7,87.5,448.8,3.4,3.4,25,11.4
1999,20,39,De Witt,6,Central,Mostly Urban,48.8,16764,27,0,13,17,4,0,0,4,161.1,0,77.5,101.4,23.9,0,0,23.9
1999,21,41,Douglas,6,Central,Mostly Rural,61.6,19905,29,2,12,36,4,0,0,1,145.7,10,60.3,180.9,20.1,0,0,5
1999,22,43,DuPage,18,Northern - Collar,Completely Urban,0,898083,428,13,190,2666,85,9,69,12,47.7,1.4,21.2,296.9,9.5,1,7.7,1.3
1999,23,45,Edgar,5,Central,Mostly Rural,51.8,19821,66,0,8,42,17,0,1,4,333,0,40.4,211.9,85.8,0,5,20.2
1999,24,47,Edwards,2,Southern,Completely Rural,100,6954,6,0,6,14,2,0,0,3,86.3,0,86.3,201.3,28.8,0,0,43.1
1999,25,49,Effingham,4,Southern,Mostly Rural,59.7,34164,55,2,23,101,3,1,2,3,161,5.9,67.3,295.6,8.8,2.9,5.9,8.8
1999,26,51,Fayette,4,Southern,Mostly Rural,67,21786,33,0,5,32,2,0,0,2,151.5,0,23,146.9,9.2,0,0,9.2
1999,27,53,Ford,11,Central,Mostly Urban,41.8,14260,12,0,5,23,3,0,0,0,84.2,0,35.1,161.3,21,0,0,0
1999,28,55,Franklin,2,Southern,Mostly Urban,48.6,39126,208,2,34,100,9,1,3,11,531.6,5.1,86.9,255.6,23,2.6,7.7,28.1
1999,29,57,Fulton,9,Central,Mostly Rural,60,38434,81,1,19,123,11,1,5,11,210.8,2.6,49.4,320,28.6,2.6,13,28.6
1999,30,59,Gallatin,2,Southern,Completely Rural,100,6477,10,3,11,13,1,0,0,1,154.4,46.3,169.8,200.7,15.4,0,0,15.4
1999,31,61,Greene,7,Central,Mostly Rural,70.8,14832,26,0,9,15,1,0,0,4,175.3,0,60.7,101.1,6.7,0,0,27
1999,32,63,Grundy,13,Northern - Other,Mostly Urban,24.4,37121,12,0,16,102,7,0,1,1,32.3,0,43.1,274.8,18.9,0,2.7,2.7
1999,33,65,Hamilton,2,Southern,Mostly Rural,68.1,8688,8,0,3,7,1,0,0,1,92.1,0,34.5,80.6,11.5,0,0,11.5
1999,34,67,Hancock,9,Central,Mostly Rural,71,20267,15,2,13,36,7,0,0,3,74,9.9,64.1,177.6,34.5,0,0,14.8
1999,35,69,Hardin,2,Southern,Completely Rural,100,4824,12,0,9,7,0,0,0,3,248.8,0,186.6,145.1,0,0,0,62.2
1999,36,71,Henderson,9,Central,Mostly Rural,99.7,8218,1,1,0,5,1,0,0,0,12.2,12.2,0,60.8,12.2,0,0,0
1999,37,73,Henry,14,Central,Mostly Rural,50.3,51004,33,4,42,119,11,0,0,12,64.7,7.8,82.3,233.3,21.6,0,0,23.5
1999,38,75,Iroquois,21,Central,Mostly Rural,71.7,31389,59,0,13,48,2,1,0,5,188,0,41.4,152.9,6.4,3.2,0,15.9
1999,39,77,Jackson,1,Southern,Mostly Urban,37.2,60026,158,4,40,399,12,1,14,7,263.2,6.7,66.6,664.7,20,1.7,23.3,11.7
1999,40,79,Jasper,4,Southern,Mostly Rural,69.9,10256,51,0,5,10,1,1,0,1,497.3,0,48.8,97.5,9.8,9.8,0,9.8
1999,41,81,Jefferson,2,Southern,Mostly Rural,58.8,39981,119,0,42,133,9,2,7,9,297.6,0,105,332.7,22.5,5,17.5,22.5
1999,42,83,Jersey,7,Southern,Mostly Rural,60.6,21659,42,1,39,148,2,0,1,4,193.9,4.6,180.1,683.3,9.2,0,4.6,18.5
1999,43,85,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22242,21,3,8,35,4,2,0,20,94.4,13.5,36,157.4,18,9,0,89.9
1999,44,87,Johnson,1,Southern,Completely Rural,100,12778,44,1,15,43,2,3,0,4,344.3,7.8,117.4,336.5,15.7,23.5,0,31.3
1999,45,89,Kane,16,Northern - Collar,Mostly Urban,3.6,396371,508,19,216,2276,79,25,77,31,128.2,4.8,54.5,574.2,19.9,6.3,19.4,7.8
1999,46,91,Kankakee,21,Central,Mostly Urban,24.5,103675,223,20,126,452,49,5,13,40,215.1,19.3,121.5,436,47.3,4.8,12.5,38.6
1999,47,93,Kendall,23,Northern - Other,Mostly Urban,10.4,52845,39,0,35,131,8,1,5,5,73.8,0,66.2,247.9,15.1,1.9,9.5,9.5
1999,48,95,Knox,9,Central,Mostly Urban,24.3,55987,116,1,68,305,14,0,12,15,207.2,1.8,121.5,544.8,25,0,21.4,26.8
1999,49,97,Lake,19,Northern - Collar,Mostly Urban,1.3,633094,678,28,349,2797,81,7,74,79,107.1,4.4,55.1,441.8,12.8,1.1,11.7,12.5
1999,50,99,LaSalle,13,Northern - Other,Mostly Urban,30.2,111600,140,3,74,434,13,3,12,11,125.4,2.7,66.3,388.9,11.6,2.7,10.8,9.9
1999,51,101,Lawrence,2,Southern,Mostly Rural,58,15546,14,0,10,8,2,0,0,1,90.1,0,64.3,51.5,12.9,0,0,6.4
1999,52,103,Lee,15,Northern - Other,Mostly Rural,53.2,36080,87,1,111,223,13,0,1,25,241.1,2.8,307.6,618.1,36,0,2.8,69.3
1999,53,105,Livingston,11,Central,Mostly Urban,40.8,39786,42,0,15,114,10,0,0,5,105.6,0,37.7,286.5,25.1,0,0,12.6
1999,54,107,Logan,11,Central,Mostly Urban,39.9,31264,57,0,40,105,2,0,1,3,182.3,0,127.9,335.8,6.4,0,3.2,9.6
1999,55,109,McDonough,9,Central,Mostly Urban,29.5,33168,71,0,11,126,0,0,1,7,214.1,0,33.2,379.9,0,0,3,21.1
1999,56,111,McHenry,22,Northern - Collar,Mostly Urban,9.9,255448,247,20,124,778,26,2,15,23,96.7,7.8,48.5,304.6,10.2,0.8,5.9,9
1999,57,113,McLean,11,Central,Mostly Urban,16.5,149135,326,10,192,710,21,1,19,23,218.6,6.7,128.7,476.1,14.1,0.7,12.7,15.4
1999,58,115,Macon,6,Central,Mostly Urban,15.3,115142,423,21,481,1381,66,4,63,41,367.4,18.2,417.7,1199.4,57.3,3.5,54.7,35.6
1999,59,117,Macoupin,7,Central,Mostly Rural,58.5,49005,70,4,45,66,19,0,2,6,142.8,8.2,91.8,134.7,38.8,0,4.1,12.2
1999,60,119,Madison,3,Southern,Mostly Urban,13.3,258739,589,25,349,1367,131,9,47,50,227.6,9.7,134.9,528.3,50.6,3.5,18.2,19.3
1999,61,121,Marion,4,Southern,Mostly Urban,45.1,41647,90,1,51,253,17,1,12,7,216.1,2.4,122.5,607.5,40.8,2.4,28.8,16.8
1999,62,123,Marshall,10,Central,Completely Rural,100,13182,32,0,4,9,1,0,0,2,242.8,0,30.3,68.3,7.6,0,0,15.2
1999,63,125,Mason,8,Central,Mostly Rural,77.5,16082,42,2,26,50,3,0,0,1,261.2,12.4,161.7,310.9,18.7,0,0,6.2
1999,64,127,Massac,1,Southern,Mostly Rural,50.5,15258,31,4,9,42,5,1,0,1,203.2,26.2,59,275.3,32.8,6.6,0,6.6
1999,65,129,Menard,8,Central,Mostly Rural,75.7,12390,8,0,10,20,2,0,0,4,64.6,0,80.7,161.4,16.1,0,0,32.3
1999,66,131,Mercer,14,Central,Mostly Rural,77.8,16948,21,2,8,27,0,0,0,1,123.9,11.8,47.2,159.3,0,0,0,5.9
1999,67,133,Monroe,20,Southern,Mostly Urban,41.4,27247,9,0,16,70,3,1,1,4,33,0,58.7,256.9,11,3.7,3.7,14.7
1999,68,135,Montgomery,4,Central,Mostly Urban,41.6,30748,66,0,40,81,3,0,0,1,214.6,0,130.1,263.4,9.8,0,0,3.3
1999,69,137,Morgan,7,Central,Mostly Urban,36.2,36546,91,0,39,218,21,0,3,0,249,0,106.7,596.5,57.5,0,8.2,0
1999,70,139,Moultrie,6,Central,Mostly Rural,69.2,14198,16,0,38,73,1,0,1,0,112.7,0,267.6,514.2,7,0,7,0
1999,71,141,Ogle,15,Northern - Other,Mostly Urban,47.1,50751,40,2,51,154,10,1,1,8,78.8,3.9,100.5,303.4,19.7,2,2,15.8
1999,72,143,Peoria,10,Central,Mostly Urban,14.6,184042,700,9,297,1311,146,10,89,52,380.3,4.9,161.4,712.3,79.3,5.4,48.4,28.3
1999,73,145,Perry,20,Southern,Mostly Urban,43.6,23223,31,0,24,46,1,0,0,2,133.5,0,103.3,198.1,4.3,0,0,8.6
1999,74,147,Piatt,6,Central,Mostly Rural,67.7,16388,5,0,6,18,0,0,0,1,30.5,0,36.6,109.8,0,0,0,6.1
1999,75,149,Pike,8,Central,Mostly Rural,72.3,17490,33,1,11,21,5,0,0,4,188.7,5.7,62.9,120.1,28.6,0,0,22.9
1999,76,151,Pope,1,Southern,Completely Rural,100,4366,0,0,2,0,1,0,0,0,0,0,45.8,0,22.9,0,0,0
1999,77,153,Pulaski,1,Southern,Completely Rural,100,7406,31,0,7,8,0,0,0,2,418.6,0,94.5,108,0,0,0,27
1999,78,155,Putnam,10,Central,Completely Rural,100,6080,2,0,9,11,1,0,0,2,32.9,0,148,180.9,16.4,0,0,32.9
1999,79,157,Randolph,20,Southern,Mostly Urban,42.6,33899,55,1,16,110,5,1,1,4,162.2,2.9,47.2,324.5,14.7,2.9,2.9,11.8
1999,80,159,Richland,2,Southern,Mostly Urban,43.5,16212,20,0,4,53,4,0,3,2,123.4,0,24.7,326.9,24.7,0,18.5,12.3
1999,81,161,Rock Island,14,Central,Mostly Urban,10.9,149961,322,6,181,1030,35,4,33,16,214.7,4,120.7,686.8,23.3,2.7,22,10.7
1999,82,163,St. Clair,20,Southern,Mostly Urban,9.8,256201,1244,18,237,1830,134,20,75,47,485.6,7,92.5,714.3,52.3,7.8,29.3,18.3
1999,83,165,Saline,1,Southern,Mostly Urban,43.7,26878,96,1,30,157,6,0,4,3,357.2,3.7,111.6,584.1,22.3,0,14.9,11.2
1999,84,167,Sangamon,7,Central,Mostly Urban,14.1,188957,425,5,123,795,34,5,16,10,224.9,2.6,65.1,420.7,18,2.6,8.5,5.3
1999,85,169,Schuyler,8,Central,Mostly Rural,57.6,7248,9,0,4,10,0,0,0,0,124.2,0,55.2,138,0,0,0,0
1999,86,171,Scott,7,Central,Completely Rural,100,5515,8,0,3,12,0,0,0,0,145.1,0,54.4,217.6,0,0,0,0
1999,87,173,Shelby,4,Central,Mostly Rural,77.7,22973,14,3,15,30,4,5,0,0,60.9,13.1,65.3,130.6,17.4,21.8,0,0
1999,88,175,Stark,10,Central,Completely Rural,100,6368,7,0,2,3,0,0,0,1,109.9,0,31.4,47.1,0,0,0,15.7
1999,89,177,Stephenson,15,Northern - Other,Mostly Urban,40.1,49194,63,1,101,320,13,2,4,4,128.1,2,205.3,650.5,26.4,4.1,8.1,8.1
1999,90,179,Tazewell,10,Central,Mostly Urban,20.4,128540,294,5,148,555,48,0,14,36,228.7,3.9,115.1,431.8,37.3,0,10.9,28
1999,91,181,Union,1,Southern,Mostly Rural,65.9,18353,24,0,11,33,0,1,1,0,130.8,0,59.9,179.8,0,5.4,5.4,0
1999,92,183,Vermilion,5,Central,Mostly Urban,31.3,84276,205,2,176,391,21,3,23,19,243.2,2.4,208.8,464,24.9,3.6,27.3,22.5
1999,93,185,Wabash,2,Southern,Mostly Urban,38.9,12969,23,0,5,31,7,0,0,3,177.3,0,38.6,239,54,0,0,23.1
1999,94,187,Warren,9,Central,Mostly Urban,45.5,18870,28,4,16,118,3,0,1,3,148.4,21.2,84.8,625.3,15.9,0,5.3,15.9
1999,95,189,Washington,20,Southern,Mostly Rural,73.6,15143,22,0,7,6,4,0,0,2,145.3,0,46.2,39.6,26.4,0,0,13.2
1999,96,191,Wayne,2,Southern,Mostly Rural,69.9,17203,46,0,7,26,10,0,0,1,267.4,0,40.7,151.1,58.1,0,0,5.8
1999,97,193,White,2,Southern,Mostly Rural,62,15403,29,0,10,59,0,0,0,0,188.3,0,64.9,383,0,0,0,0
1999,98,195,Whiteside,14,Northern - Other,Mostly Urban,37.3,60658,83,3,81,185,5,0,4,11,136.8,4.9,133.5,305,8.2,0,6.6,18.1
1999,99,197,Will,12,Northern - Collar,Mostly Urban,3.9,486207,719,39,288,1814,111,17,87,44,147.9,8,59.2,373.1,22.8,3.5,17.9,9
1999,100,199,Williamson,1,Southern,Mostly Urban,34.8,61476,68,1,21,159,6,5,4,3,110.6,1.6,34.2,258.6,9.8,8.1,6.5,4.9
1999,101,201,Winnebago,17,Northern - Other,Mostly Urban,7.9,276752,416,20,315,2357,105,18,118,47,150.3,7.2,113.8,851.7,37.9,6.5,42.6,17
1999,102,203,Woodford,11,Central,Mostly Rural,54.9,35449,68,0,8,17,3,0,0,5,191.8,0,22.6,48,8.5,0,0,14.1
2000,1,1,Adams,8,Central,Mostly Urban,32.6,68220,145,2,73,421,10,1,7,15,212.5,2.9,107,617.1,14.7,1.5,10.3,22
2000,2,3,Alexander,1,Southern,Mostly Rural,61.9,9584,41,1,44,31,3,0,1,2,427.8,10.4,459.1,323.5,31.3,0,10.4,20.9
2000,3,5,Bond,3,Southern,Mostly Rural,60.7,17650,10,0,7,30,0,0,0,5,56.7,0,39.7,170,0,0,0,28.3
2000,4,7,Boone,17,Northern - Other,Mostly Urban,19.4,42053,38,6,70,109,0,0,2,7,90.4,14.3,166.5,259.2,0,0,4.8,16.6
2000,5,9,Brown,8,Central,Mostly Urban,41.1,6963,3,0,2,1,1,0,0,0,43.1,0,28.7,14.4,14.4,0,0,0
2000,6,11,Bureau,13,Central,Mostly Rural,57.4,35473,38,1,15,145,9,0,1,3,107.1,2.8,42.3,408.8,25.4,0,2.8,8.5
2000,7,13,Calhoun,8,Southern,Completely Rural,100,5090,7,0,5,1,1,0,0,2,137.5,0,98.2,19.6,19.6,0,0,39.3
2000,8,15,Carroll,15,Northern - Other,Mostly Rural,81.9,16626,16,0,3,35,5,0,0,1,96.2,0,18,210.5,30.1,0,0,6
2000,9,17,Cass,8,Central,Mostly Rural,52.1,13680,15,0,7,35,2,0,0,2,109.6,0,51.2,255.8,14.6,0,0,14.6
2000,10,19,Champaign,6,Central,Mostly Urban,12.7,179931,553,2,352,580,61,4,60,23,307.3,1.1,195.6,322.3,33.9,2.2,33.3,12.8
2000,11,21,Christian,4,Central,Mostly Urban,43.5,35354,166,2,37,148,15,2,0,5,469.5,5.7,104.7,418.6,42.4,5.7,0,14.1
2000,12,23,Clark,5,Southern,Mostly Rural,59.5,16993,30,0,7,19,2,0,0,2,176.5,0,41.2,111.8,11.8,0,0,11.8
2000,13,25,Clay,4,Southern,Mostly Rural,64.7,14410,8,1,21,15,4,0,0,0,55.5,6.9,145.7,104.1,27.8,0,0,0
2000,14,27,Clinton,4,Southern,Mostly Urban,48.8,35536,16,0,6,51,3,0,2,2,45,0,16.9,143.5,8.4,0,5.6,5.6
2000,15,29,Coles,5,Central,Mostly Urban,24.3,53078,61,1,30,226,14,0,3,5,114.9,1.9,56.5,425.8,26.4,0,5.7,9.4
2000,16,31,Cook,co,Northern - Cook,Completely Urban,0,5376861,8350,304,5118,40013,11522,600,3566,859,155.3,5.7,95.2,744.2,214.3,11.2,66.3,16
2000,17,33,Crawford,2,Southern,Mostly Rural,60.2,20398,32,0,27,63,3,0,0,0,156.9,0,132.4,308.9,14.7,0,0,0
2000,18,35,Cumberland,5,Southern,Completely Rural,100,11256,27,1,8,29,4,0,0,0,239.9,8.9,71.1,257.6,35.5,0,0,0
2000,19,37,DeKalb,23,Northern - Other,Mostly Urban,20.3,89334,112,6,164,496,38,3,6,5,125.4,6.7,183.6,555.2,42.5,3.4,6.7,5.6
2000,20,39,De Witt,6,Central,Mostly Urban,48.8,16790,22,3,8,29,5,0,0,0,131,17.9,47.6,172.7,29.8,0,0,0
2000,21,41,Douglas,6,Central,Mostly Rural,61.6,19925,37,3,18,24,7,0,0,1,185.7,15.1,90.3,120.5,35.1,0,0,5
2000,22,43,DuPage,18,Northern - Collar,Completely Urban,0,906576,490,18,222,3343,80,0,43,25,54,2,24.5,368.8,8.8,0,4.7,2.8
2000,23,45,Edgar,5,Central,Mostly Rural,51.8,19657,48,2,14,50,1,0,0,1,244.2,10.2,71.2,254.4,5.1,0,0,5.1
2000,24,47,Edwards,2,Southern,Completely Rural,100,6967,5,0,2,25,0,0,0,0,71.8,0,28.7,358.8,0,0,0,0
2000,25,49,Effingham,4,Southern,Mostly Rural,59.7,34260,51,2,12,90,4,3,2,0,148.9,5.8,35,262.7,11.7,8.8,5.8,0
2000,26,51,Fayette,4,Southern,Mostly Rural,67,21792,25,1,13,59,3,0,0,3,114.7,4.6,59.7,270.7,13.8,0,0,13.8
2000,27,53,Ford,11,Central,Mostly Urban,41.8,14209,6,0,3,27,3,1,1,1,42.2,0,21.1,190,21.1,7,7,7
2000,28,55,Franklin,2,Southern,Mostly Urban,48.6,39016,162,0,50,97,14,0,5,8,415.2,0,128.2,248.6,35.9,0,12.8,20.5
2000,29,57,Fulton,9,Central,Mostly Rural,60,38240,99,1,47,151,9,0,2,10,258.9,2.6,122.9,394.9,23.5,0,5.2,26.2
2000,30,59,Gallatin,2,Southern,Completely Rural,100,6427,6,0,6,10,1,0,1,0,93.4,0,93.4,155.6,15.6,0,15.6,0
2000,31,61,Greene,7,Central,Mostly Rural,70.8,14746,53,0,13,24,6,0,0,3,359.4,0,88.2,162.8,40.7,0,0,20.3
2000,32,63,Grundy,13,Northern - Other,Mostly Urban,24.4,37678,30,2,49,107,13,2,3,3,79.6,5.3,130,284,34.5,5.3,8,8
2000,33,65,Hamilton,2,Southern,Mostly Rural,68.1,8604,5,0,1,1,2,0,0,0,58.1,0,11.6,11.6,23.2,0,0,0
2000,34,67,Hancock,9,Central,Mostly Rural,71,20089,21,0,30,23,9,0,0,2,104.5,0,149.3,114.5,44.8,0,0,10
2000,35,69,Hardin,2,Southern,Completely Rural,100,4787,9,0,8,12,0,0,0,0,188,0,167.1,250.7,0,0,0,0
2000,36,71,Henderson,9,Central,Mostly Rural,99.7,8209,0,0,2,12,2,0,0,0,0,0,24.4,146.2,24.4,0,0,0
2000,37,73,Henry,14,Central,Mostly Rural,50.3,51049,32,0,21,135,5,0,0,8,62.7,0,41.1,264.5,9.8,0,0,15.7
2000,38,75,Iroquois,21,Central,Mostly Rural,71.7,31320,73,1,27,30,1,1,0,11,233.1,3.2,86.2,95.8,3.2,3.2,0,35.1
2000,39,77,Jackson,1,Southern,Mostly Urban,37.2,59612,176,5,35,372,10,1,13,9,295.2,8.4,58.7,624,16.8,1.7,21.8,15.1
2000,40,79,Jasper,4,Southern,Mostly Rural,69.9,10070,22,0,4,13,1,0,0,0,218.5,0,39.7,129.1,9.9,0,0,0
2000,41,81,Jefferson,2,Southern,Mostly Rural,58.8,40053,86,0,47,149,8,1,10,15,214.7,0,117.3,372,20,2.5,25,37.5
2000,42,83,Jersey,7,Southern,Mostly Rural,60.6,21655,39,1,14,64,3,1,2,6,180.1,4.6,64.7,295.5,13.9,4.6,9.2,27.7
2000,43,85,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22276,32,0,12,31,3,0,0,8,143.7,0,53.9,139.2,13.5,0,0,35.9
2000,44,87,Johnson,1,Southern,Completely Rural,100,12920,32,1,20,34,2,0,0,8,247.7,7.7,154.8,263.2,15.5,0,0,61.9
2000,45,89,Kane,16,Northern - Collar,Mostly Urban,3.6,407511,415,18,158,1887,57,4,81,21,101.8,4.4,38.8,463.1,14,1,19.9,5.2
2000,46,91,Kankakee,21,Central,Mostly Urban,24.5,103879,173,9,69,623,41,9,37,34,166.5,8.7,66.4,599.7,39.5,8.7,35.6,32.7
2000,47,93,Kendall,23,Northern - Other,Mostly Urban,10.4,55217,41,2,49,204,15,0,3,6,74.3,3.6,88.7,369.5,27.2,0,5.4,10.9
2000,48,95,Knox,9,Central,Mostly Urban,24.3,55754,103,3,67,320,6,0,11,15,184.7,5.4,120.2,573.9,10.8,0,19.7,26.9
2000,49,97,Lake,19,Northern - Collar,Mostly Urban,1.3,648116,626,37,337,3128,76,4,78,56,96.6,5.7,52,482.6,11.7,0.6,12,8.6
2000,50,99,LaSalle,13,Northern - Other,Mostly Urban,30.2,111516,158,5,71,383,5,4,8,30,141.7,4.5,63.7,343.4,4.5,3.6,7.2,26.9
2000,51,101,Lawrence,2,Southern,Mostly Rural,58,15390,20,0,5,13,2,0,0,1,130,0,32.5,84.5,13,0,0,6.5
2000,52,103,Lee,15,Northern - Other,Mostly Rural,53.2,36053,104,1,125,258,16,0,6,32,288.5,2.8,346.7,715.6,44.4,0,16.6,88.8
2000,53,105,Livingston,11,Central,Mostly Urban,40.8,39651,43,2,31,99,9,0,0,4,108.4,5,78.2,249.7,22.7,0,0,10.1
2000,54,107,Logan,11,Central,Mostly Urban,39.9,31149,60,1,22,65,5,0,8,4,192.6,3.2,70.6,208.7,16.1,0,25.7,12.8
2000,55,109,McDonough,9,Central,Mostly Urban,29.5,32855,76,1,23,93,4,0,0,10,231.3,3,70,283.1,12.2,0,0,30.4
2000,56,111,McHenry,22,Northern - Collar,Mostly Urban,9.9,261887,331,23,155,741,13,1,16,26,126.4,8.8,59.2,282.9,5,0.4,6.1,9.9
2000,57,113,McLean,11,Central,Mostly Urban,16.5,150897,316,8,135,600,31,3,21,25,209.4,5.3,89.5,397.6,20.5,2,13.9,16.6
2000,58,115,Macon,6,Central,Mostly Urban,15.3,114476,423,16,432,1099,98,6,94,61,369.5,14,377.4,960,85.6,5.2,82.1,53.3
2000,59,117,Macoupin,7,Central,Mostly Rural,58.5,48989,61,3,32,54,8,1,5,7,124.5,6.1,65.3,110.2,16.3,2,10.2,14.3
2000,60,119,Madison,3,Southern,Mostly Urban,13.3,259120,567,14,302,1160,102,7,59,42,218.8,5.4,116.5,447.7,39.4,2.7,22.8,16.2
2000,61,121,Marion,4,Southern,Mostly Urban,45.1,41687,51,0,30,167,11,2,5,4,122.3,0,72,400.6,26.4,4.8,12,9.6
2000,62,123,Marshall,10,Central,Completely Rural,100,13138,28,0,15,9,2,0,0,1,213.1,0,114.2,68.5,15.2,0,0,7.6
2000,63,125,Mason,8,Central,Mostly Rural,77.5,16009,38,0,20,123,4,0,1,2,237.4,0,124.9,768.3,25,0,6.2,12.5
2000,64,127,Massac,1,Southern,Mostly Rural,50.5,15127,36,0,4,32,4,3,2,1,238,0,26.4,211.5,26.4,19.8,13.2,6.6
2000,65,129,Menard,8,Central,Mostly Rural,75.7,12493,15,2,3,4,1,0,0,1,120.1,16,24,32,8,0,0,8
2000,66,131,Mercer,14,Central,Mostly Rural,77.8,16950,30,1,9,17,0,0,0,8,177,5.9,53.1,100.3,0,0,0,47.2
2000,67,133,Monroe,20,Southern,Mostly Urban,41.4,27763,13,0,27,45,1,0,0,2,46.8,0,97.3,162.1,3.6,0,0,7.2
2000,68,135,Montgomery,4,Central,Mostly Urban,41.6,30625,50,0,27,67,8,0,0,2,163.3,0,88.2,218.8,26.1,0,0,6.5
2000,69,137,Morgan,7,Central,Mostly Urban,36.2,36617,72,3,29,211,9,1,4,1,196.6,8.2,79.2,576.2,24.6,2.7,10.9,2.7
